-0.008283755	-0.006287953	-0.008424853	-0.01143633	-0.007194963	-0.01287821	-0.01174538	-0.01066174	-0.01136331
-0.008378369	-0.006368016	-0.008540243	-0.01148015	-0.007249416	-0.01294384	-0.01183527	-0.01072703	-0.01142638
-0.008473559	-0.006446747	-0.008654293	-0.01152721	-0.007303936	-0.01300889	-0.01192643	-0.01079126	-0.01149
-0.008569022	-0.006525533	-0.008768736	-0.01157324	-0.007360181	-0.0130754	-0.01201667	-0.01085621	-0.01155605
-0.008666267	-0.006603919	-0.008879329	-0.01161995	-0.007415903	-0.01314124	-0.01210587	-0.01091974	-0.01162219
-0.008762893	-0.00668533	-0.008987796	-0.01166903	-0.007470919	-0.01320845	-0.0121939	-0.01098386	-0.01169208
-0.008858566	-0.006765379	-0.00909585	-0.01171824	-0.007528933	-0.01327697	-0.01228064	-0.01104852	-0.01176364
-0.008952938	-0.006845642	-0.009201309	-0.01176744	-0.007585846	-0.01334285	-0.01236593	-0.01111157	-0.01183657
-0.009047723	-0.006925856	-0.009304054	-0.01181828	-0.007643525	-0.01341202	-0.01245171	-0.01117502	-0.01191061
-0.009144632	-0.007007822	-0.00940579	-0.01187057	-0.007701752	-0.01348051	-0.012536	-0.0112388	-0.01198751
-0.009239395	-0.00708918	-0.009504317	-0.01192232	-0.007760306	-0.01354643	-0.0126189	-0.01130284	-0.01206515
-0.009333707	-0.00716938	-0.009601585	-0.0119754	-0.007819207	-0.01361752	-0.01270233	-0.01136525	-0.01214528
-0.009427434	-0.007250192	-0.009695641	-0.01202961	-0.007880299	-0.01368774	-0.01278796	-0.01142986	-0.01222575
-0.009520434	-0.007331553	-0.009788173	-0.01208473	-0.007941519	-0.013757	-0.01287172	-0.0114927	-0.0123083
-0.009614385	-0.007411317	-0.009876972	-0.01214081	-0.008002624	-0.01382915	-0.01295553	-0.01155576	-0.01239282
-0.009707059	-0.007493049	-0.009963972	-0.01218515	-0.008052974	-0.0139002	-0.01303949	-0.01161715	-0.01247922
-0.009798303	-0.007574591	-0.01004721	-0.01223466	-0.008107891	-0.01397191	-0.01312161	-0.01168068	-0.01256739
-0.009890035	-0.007655854	-0.01012836	-0.01228595	-0.008165781	-0.01405044	-0.01320795	-0.01174238	-0.01265722
-0.009982091	-0.007736742	-0.01020727	-0.0123411	-0.008222722	-0.01412427	-0.01329497	-0.01180425	-0.01274649
-0.01007223	-0.007818977	-0.01028197	-0.01239619	-0.008280519	-0.01419698	-0.0133825	-0.0118662	-0.01283692
-0.01016237	-0.007900382	-0.01035439	-0.01245123	-0.008339148	-0.01427214	-0.01347588	-0.01192815	-0.01292834
-0.0102526	-0.007980845	-0.01042437	-0.01250828	-0.008396762	-0.01434759	-0.0135708	-0.01199027	-0.0130227
-0.01034091	-0.008060253	-0.01049175	-0.01256734	-0.008457231	-0.01442143	-0.01366324	-0.01205066	-0.01311802
-0.01043104	-0.008142387	-0.01055456	-0.01262632	-0.008518711	-0.01448943	-0.01375099	-0.0121152	-0.01321414
-0.01051892	-0.008223229	-0.01061472	-0.0126852	-0.008579352	-0.01456136	-0.01383987	-0.01217809	-0.01331091
-0.01060644	-0.008304735	-0.01067205	-0.01274578	-0.008640951	-0.01463349	-0.0139261	-0.01224549	-0.01340815
-0.01069553	-0.008384958	-0.01072641	-0.01280804	-0.008703475	-0.01470572	-0.01401161	-0.01232016	-0.0135057
-0.0107821	-0.008465596	-0.01077788	-0.01287013	-0.008765074	-0.01477616	-0.0140965	-0.01238203	-0.01360337
-0.01086806	-0.00854652	-0.01082656	-0.01293386	-0.008827533	-0.01484677	-0.01418087	-0.01245002	-0.01370305
-0.01095531	-0.008625777	-0.01087046	-0.0129971	-0.008888739	-0.01491746	-0.01426459	-0.01251467	-0.01380273
-0.01104186	-0.008707135	-0.01091331	-0.01305982	-0.008950728	-0.01498606	-0.0143475	-0.01257955	-0.01390222
-0.01112779	-0.008788641	-0.01095313	-0.01312407	-0.009013457	-0.01505662	-0.0144297	-0.01264456	-0.01400339
-0.01121112	-0.008868341	-0.01099208	-0.01318979	-0.009074805	-0.01512723	-0.0145113	-0.01270987	-0.01410422
-0.01129764	-0.00894818	-0.01102845	-0.01325486	-0.009136801	-0.01519778	-0.01459034	-0.01277772	-0.01420658
-0.01138356	-0.0090301	-0.01106416	-0.01331925	-0.009199395	-0.01526637	-0.01466872	-0.01284621	-0.01430843
-0.01146688	-0.009110071	-0.01109931	-0.01338496	-0.009260461	-0.01533677	-0.01474656	-0.01291317	-0.01441165
-0.01155133	-0.009190034	-0.01113218	-0.01345194	-0.009323844	-0.01540709	-0.01482395	-0.01297851	-0.01451418
-0.01163494	-0.009271935	-0.01116497	-0.01351806	-0.009385592	-0.0154754	-0.01490098	-0.01304605	-0.01461973
-0.01171779	-0.009351741	-0.01119988	-0.01358534	-0.00944773	-0.01554367	-0.01497568	-0.01311387	-0.01472416
-0.01179997	-0.009431396	-0.01123729	-0.01365371	-0.009510199	-0.01561387	-0.0150518	-0.01318213	-0.01482934
-0.01188341	-0.009512843	-0.01127577	-0.01372103	-0.009572945	-0.01568203	-0.01512734	-0.01325075	-0.0149353
-0.01196613	-0.00959205	-0.0113178	-0.01378931	-0.009634085	-0.01575009	-0.01520242	-0.01331964	-0.01503999
-0.01204613	-0.009670962	-0.0113638	-0.01385665	-0.009697462	-0.01582006	-0.01527712	-0.01338687	-0.01514526
-0.01212717	-0.009751521	-0.01141213	-0.01392689	-0.009761194	-0.01588791	-0.01535155	-0.01345627	-0.01524907
-0.01220727	-0.009829696	-0.01146322	-0.01399605	-0.0098234	-0.01595564	-0.01542373	-0.01352591	-0.01535326
-0.01228653	-0.009907431	-0.01151751	-0.01406405	-0.009887921	-0.01602314	-0.01549557	-0.01359389	-0.01545785
-0.01236686	-0.009986668	-0.01157729	-0.01413473	-0.009950797	-0.01609031	-0.015569	-0.013664	-0.01556468
-0.0124463	-0.01006546	-0.01163886	-0.01420409	-0.01001587	-0.0161573	-0.01564202	-0.01373435	-0.01566962
-0.01252287	-0.01014184	-0.01170242	-0.01427413	-0.01007918	-0.01622608	-0.01571475	-0.01380301	-0.01577452
-0.0126024	-0.01021959	-0.01176819	-0.01434295	-0.01014275	-0.01629266	-0.01578728	-0.01387378	-0.01587939
-0.0126811	-0.01029675	-0.01183821	-0.01441436	-0.0102065	-0.01636109	-0.01586178	-0.01394477	-0.01598427
-0.01275907	-0.01037344	-0.01190854	-0.01448438	-0.01027038	-0.01641906	-0.0158929	-0.01401405	-0.01608708
-0.01283619	-0.01045162	-0.0119812	-0.014555	-0.01033459	-0.01649843	-0.01596465	-0.01408543	-0.01618967
-0.0129123	-0.01052727	-0.01205434	-0.01462612	-0.01039904	-0.016571	-0.01604296	-0.01415699	-0.01629387
-0.01298753	-0.01060232	-0.01212973	-0.01469765	-0.0104637	-0.01664192	-0.01612225	-0.01422866	-0.01639763
-0.01306379	-0.01067874	-0.01220523	-0.01476769	-0.01052665	-0.01671084	-0.01620264	-0.01430033	-0.01650096
-0.01313915	-0.01075457	-0.01228081	-0.01483822	-0.01059175	-0.01677975	-0.01628219	-0.0143701	-0.01660389
-0.01321371	-0.01082995	-0.01235821	-0.01490914	-0.01065503	-0.01684855	-0.01636259	-0.01444178	-0.01670436
-0.01328941	-0.01090475	-0.0124353	-0.01498036	-0.01072031	-0.01691715	-0.01644164	-0.01451344	-0.01680602
-0.01336431	-0.01097885	-0.01251201	-0.01505202	-0.01078364	-0.01698753	-0.01652494	-0.01458526	-0.01690683
-0.01344036	-0.01105239	-0.01258826	-0.01512405	-0.01084702	-0.01702102	-0.01653703	-0.01465715	-0.0170068
-0.0135156	-0.01112732	-0.01266788	-0.01519634	-0.01091246	-0.01707357	-0.01652913	-0.01472901	-0.01710595
-0.0135881	-0.0112017	-0.01274688	-0.01526697	-0.010976	-0.01713775	-0.01654105	-0.01480076	-0.01720431
-0.01366162	-0.0112736	-0.01282518	-0.01533793	-0.01103964	-0.01720488	-0.01657863	-0.01487231	-0.01730371
-0.01373421	-0.01134678	-0.01290452	-0.01540909	-0.01110332	-0.01727456	-0.01663576	-0.01494383	-0.0174021
-0.01380602	-0.01141932	-0.01298274	-0.01548038	-0.01116697	-0.01734668	-0.01671059	-0.01501729	-0.01749951
-0.013879	-0.01149317	-0.01305973	-0.01555193	-0.01123259	-0.0174232	-0.01680176	-0.01509081	-0.01759597
-0.01395121	-0.0115664	-0.0131393	-0.01562364	-0.01129622	-0.01750011	-0.01690433	-0.01516844	-0.01769333
-0.0140246	-0.01163708	-0.01321745	-0.01569542	-0.01135988	-0.01757341	-0.01700999	-0.01524206	-0.01779136
-0.01409725	-0.011709	-0.01329408	-0.01576741	-0.01142348	-0.01765079	-0.01712966	-0.01531758	-0.01788073
-0.01416905	-0.01178022	-0.01337297	-0.01583769	-0.01148696	-0.01772618	-0.01725249	-0.01539126	-0.01797342
-0.01423989	-0.01185089	-0.01345014	-0.01591005	-0.01155052	-0.01780335	-0.01737985	-0.01546069	-0.01806712
-0.01430992	-0.0119209	-0.01352754	-0.01598048	-0.01161406	-0.01788221	-0.01750918	-0.01552969	-0.01815978
-0.0143811	-0.01199014	-0.01360507	-0.01605097	-0.01167754	-0.01796084	-0.01764006	-0.01558152	-0.01825144
-0.0144515	-0.01206058	-0.01368262	-0.01612346	-0.01174295	-0.01804123	-0.01777619	-0.01564935	-0.01834395
-0.01452311	-0.01213029	-0.01375826	-0.01619605	-0.01180633	-0.01811937	-0.0179135	-0.01571873	-0.01843528
-0.01459193	-0.01219943	-0.01383577	-0.0162668	-0.0118697	-0.01819701	-0.01804976	-0.01578776	-0.01852729
-0.01465992	-0.01226997	-0.01391115	-0.01633768	-0.01193505	-0.01827404	-0.01818455	-0.01585637	-0.01861795
-0.01472907	-0.01233791	-0.01398635	-0.01641066	-0.01199843	-0.01835037	-0.01831953	-0.01592446	-0.01870731
-0.01479747	-0.01240705	-0.01406333	-0.01648173	-0.01206366	-0.01842798	-0.01845248	-0.01599403	-0.0187993
-0.01486708	-0.01247548	-0.0141381	-0.01655288	-0.01212679	-0.01850496	-0.01858505	-0.01606111	-0.0188901
-0.01493391	-0.01254334	-0.01421261	-0.01662605	-0.01218981	-0.01858123	-0.01871711	-0.01612769	-0.01897976
-0.01500179	-0.01261056	-0.01428882	-0.01669726	-0.01225475	-0.01865876	-0.01884669	-0.01619577	-0.01907016
-0.01506879	-0.01267702	-0.01436272	-0.01676847	-0.01231764	-0.01873357	-0.01897572	-0.01626136	-0.01915929
-0.01513507	-0.01274472	-0.01443627	-0.01684165	-0.0123823	-0.01880974	-0.01910225	-0.01632829	-0.01924721
-0.01520263	-0.01281173	-0.01451145	-0.01691279	-0.01244685	-0.01888535	-0.01922821	-0.01639466	-0.01933583
-0.01526748	-0.01288006	-0.01458423	-0.01698387	-0.01250941	-0.01896032	-0.01935166	-0.01646039	-0.01942312
-0.01533343	-0.01294571	-0.0146584	-0.01705685	-0.01257381	-0.01903691	-0.01947662	-0.01652541	-0.01950917
-0.01539858	-0.01301067	-0.01473203	-0.01712981	-0.01263815	-0.01911112	-0.01959726	-0.01659171	-0.01959587
-0.01546493	-0.01307693	-0.01480527	-0.01720081	-0.01270239	-0.01918471	-0.01971526	-0.01665534	-0.01968123
-0.01553057	-0.01314259	-0.01487801	-0.01727366	-0.01276645	-0.01925968	-0.01983051	-0.0167201	-0.01976531
-0.0155936	-0.01320964	-0.01495014	-0.01734643	-0.01283027	-0.01933203	-0.01994498	-0.01678412	-0.01985003
-0.01565784	-0.0132741	-0.0150218	-0.0174172	-0.0128938	-0.01940378	-0.02005671	-0.0168494	-0.01993339
-0.0157214	-0.0133398	-0.01509496	-0.01748974	-0.01295721	-0.01947483	-0.02016585	-0.01691197	-0.02001548
-0.01578627	-0.01340482	-0.01516562	-0.01756215	-0.01302046	-0.0195451	-0.02027435	-0.01697384	-0.0200982
-0.01584849	-0.01347119	-0.01523757	-0.01763248	-0.01308347	-0.0196166	-0.02038029	-0.01703703	-0.02017958
-0.01591188	-0.01353491	-0.01530888	-0.01770455	-0.01314618	-0.01968741	-0.02048356	-0.01709756	-0.0202597
-0.01597454	-0.013598	-0.01538154	-0.01777641	-0.01320854	-0.01975357	-0.02057781	-0.01715927	-0.02034048
-0.01603849	-0.01366246	-0.01545154	-0.01784822	-0.01327256	-0.0198207	-0.02066657	-0.01722028	-0.02041995
-0.01610184	-0.01372639	-0.01552087	-0.01791989	-0.01333427	-0.01988691	-0.02075361	-0.01728259	-0.02049819
-0.01616452	-0.01378973	-0.01559148	-0.01799129	-0.0133957	-0.01995236	-0.02083696	-0.01734226	-0.02057714
-0.01622647	-0.0138524	-0.01566147	-0.01806443	-0.01345885	-0.02001905	-0.02091676	-0.01740311	-0.02065482
-0.01628972	-0.01391642	-0.01573074	-0.01813528	-0.01351978	-0.020083	-0.02099313	-0.01746328	-0.02073316
-0.01635029	-0.0139799	-0.0157992	-0.01820584	-0.01358232	-0.02014804	-0.02106802	-0.01752477	-0.02081019
-0.01641204	-0.01404277	-0.015867	-0.01827807	-0.01364459	-0.02021225	-0.02113948	-0.01758365	-0.02088603
-0.01647308	-0.01410497	-0.01593612	-0.01834799	-0.01370653	-0.02027582	-0.02120948	-0.01764375	-0.02096262
-0.01653335	-0.01416852	-0.01600466	-0.01841755	-0.01376809	-0.02033868	-0.02127399	-0.01770321	-0.02103799
-0.01659279	-0.01422946	-0.01607252	-0.01848875	-0.01383129	-0.02040075	-0.02133496	-0.01776196	-0.02111408
-0.01665344	-0.01428981	-0.01613961	-0.01855966	-0.01389219	-0.02046402	-0.02139437	-0.01781998	-0.02118895
-0.01671341	-0.01435157	-0.01620792	-0.01863019	-0.01395461	-0.02052453	-0.02145025	-0.01787927	-0.02126271
-0.01677267	-0.01441288	-0.01627556	-0.01870023	-0.0140167	-0.02058429	-0.02150276	-0.01793798	-0.02133733
-0.01683114	-0.01447367	-0.0163406	-0.01876995	-0.0140784	-0.02064528	-0.02155386	-0.01799605	-0.02141084
-0.01689088	-0.01453388	-0.01640686	-0.01884134	-0.01413966	-0.02070355	-0.02160161	-0.01805347	-0.02148522
-0.01694792	-0.01459555	-0.01647244	-0.01891039	-0.01420044	-0.02076292	-0.02164616	-0.01811224	-0.02155851
-0.01700613	-0.01465471	-0.01653933	-0.01898092	-0.01426068	-0.02082149	-0.02168947	-0.01816844	-0.02162878
-0.01706363	-0.01471522	-0.01660355	-0.019051	-0.01432241	-0.02088127	-0.02172962	-0.01822592	-0.02169981
-0.01712247	-0.0147752	-0.01666893	-0.01911875	-0.01438169	-0.0209383	-0.02176652	-0.01828283	-0.02176966
-0.0171787	-0.0148346	-0.01673357	-0.01918794	-0.01444055	-0.02099641	-0.02180005	-0.01833913	-0.0218403
-0.01723618	-0.01489338	-0.01679945	-0.01925668	-0.01450101	-0.02105372	-0.02183219	-0.0183966	-0.02190978
-0.01729305	-0.01495355	-0.01686263	-0.01932695	-0.01455913	-0.02111016	-0.02186102	-0.0184534	-0.02198008
-0.01734928	-0.01501118	-0.01692691	-0.01939477	-0.01461876	-0.02116567	-0.02188671	-0.01850949	-0.02204927
-0.01740666	-0.01507012	-0.01699041	-0.01946212	-0.01467803	-0.02122044	-0.02191122	-0.01856485	-0.02211933
-0.01746332	-0.0151285	-0.01705514	-0.019531	-0.01473691	-0.02127441	-0.02193266	-0.01862151	-0.02218834
-0.01751924	-0.01518628	-0.01711713	-0.01959743	-0.01479535	-0.02132751	-0.02194911	-0.01867556	-0.02225438
-0.01757439	-0.01524341	-0.01717839	-0.0196652	-0.01485331	-0.02138176	-0.02196436	-0.01873088	-0.02232124
-0.01763083	-0.01530193	-0.01724093	-0.01973243	-0.01491256	-0.0214332	-0.02197652	-0.0187856	-0.02238702
-0.01768461	-0.01535973	-0.01730286	-0.01980109	-0.01497125	-0.02148568	-0.02198756	-0.01883971	-0.02245368
-0.01773963	-0.01541678	-0.01736412	-0.01986722	-0.01502934	-0.02153731	-0.02199558	-0.01889319	-0.02251932
-0.01779402	-0.0154751	-0.01742464	-0.01993282	-0.0150868	-0.02158804	-0.02200076	-0.01894809	-0.02258593
-0.01784776	-0.01553077	-0.01748645	-0.01999987	-0.01514567	-0.0216378	-0.02200509	-0.01900231	-0.0226516
-0.01790084	-0.01558766	-0.01754766	-0.02006439	-0.01520201	-0.0216868	-0.02200459	-0.01905584	-0.02271625
-0.01795531	-0.01564391	-0.01760822	-0.02013022	-0.01525969	-0.02173499	-0.02200125	-0.01910867	-0.02277979
-0.01800724	-0.0156995	-0.01766806	-0.02019544	-0.01531686	-0.0217823	-0.02199707	-0.01916077	-0.02284422
-0.01806053	-0.01575439	-0.01772922	-0.02026207	-0.01537349	-0.02183075	-0.02199016	-0.01921421	-0.02290764
-0.01811514	-0.01581062	-0.01778774	-0.02032612	-0.01542954	-0.0218764	-0.02198043	-0.01926508	-0.02297206
-0.01816717	-0.01586429	-0.01784746	-0.02039143	-0.01548499	-0.0219231	-0.02196781	-0.01931725	-0.02303349
-0.01822051	-0.01591925	-0.01790652	-0.0204561	-0.01553982	-0.02196688	-0.02195015	-0.01937074	-0.02309578
-0.01827125	-0.01597549	-0.01796693	-0.02051825	-0.01559605	-0.02205108	-0.02200815	-0.01942161	-0.02315702
-0.01832326	-0.01602908	-0.01802477	-0.02058168	-0.01564978	-0.02212266	-0.02210588	-0.01947378	-0.02321922
-0.01837471	-0.01608392	-0.01808387	-0.02064452	-0.01570488	-0.02218792	-0.02220403	-0.01952332	-0.0232805
-0.0184256	-0.01613814	-0.01814237	-0.02070877	-0.01575949	-0.02225	-0.0222956	-0.01957415	-0.02334079
-0.01847591	-0.01619175	-0.01820024	-0.02077046	-0.0158136	-0.02231255	-0.0223829	-0.01962442	-0.02340004
-0.01852772	-0.01624472	-0.01825742	-0.02083343	-0.01586717	-0.02237527	-0.02246456	-0.01967414	-0.02346025
-0.01857711	-0.01629703	-0.01831595	-0.02089579	-0.01592019	-0.0224361	-0.02254332	-0.01972512	-0.02351954
-0.01862799	-0.01634867	-0.01837189	-0.02095749	-0.01597447	-0.02249681	-0.02261827	-0.01977347	-0.02357787
-0.01867826	-0.0164017	-0.0184291	-0.02101845	-0.01602815	-0.02255948	-0.02269882	-0.019821	-0.02363309
-0.01872792	-0.01645404	-0.01848573	-0.02108069	-0.01608122	-0.02262018	-0.02277075	-0.0198698	-0.02369736
-0.01877698	-0.01650567	-0.01854173	-0.02114233	-0.01613367	-0.02268071	-0.02284296	-0.01991804	-0.02375737
-0.01882543	-0.01655866	-0.01859707	-0.02120332	-0.01618755	-0.02274105	-0.02291312	-0.01996755	-0.02381673
-0.01887534	-0.0166091	-0.0186538	-0.0212636	-0.01623896	-0.02279909	-0.02298282	-0.02001651	-0.02387721
-0.01892281	-0.0166609	-0.01870979	-0.0213252	-0.01629178	-0.02285872	-0.02305179	-0.02006494	-0.02393696
-0.01897175	-0.01671196	-0.01876503	-0.02138415	-0.0163421	-0.02291601	-0.02311977	-0.02011466	-0.02399594
-0.01902007	-0.01676228	-0.01882156	-0.0214443	-0.0163938	-0.02297482	-0.0231865	-0.0201618	-0.02405412
-0.01906779	-0.01681394	-0.01887546	-0.0215038	-0.01644688	-0.02303124	-0.02325378	-0.02021026	-0.02411145
-0.01911698	-0.01686304	-0.0189306	-0.02156465	-0.01649742	-0.02308913	-0.0233195	-0.02025616	-0.02416791
-0.01916375	-0.01691348	-0.01898513	-0.02162291	-0.01654933	-0.02314457	-0.02338546	-0.02030342	-0.02422553
-0.019212	-0.01696136	-0.01903902	-0.02168245	-0.01659869	-0.02320144	-0.02344956	-0.02034996	-0.02428038
-0.01925968	-0.01701058	-0.01909227	-0.02174139	-0.01664939	-0.02325763	-0.02351175	-0.02039581	-0.02433633
-0.01930678	-0.01706114	-0.01914691	-0.02179968	-0.01669962	-0.02331311	-0.02357381	-0.02044306	-0.02439335
-0.01935332	-0.01710914	-0.01919904	-0.02185912	-0.01674937	-0.02336788	-0.02363754	-0.02048965	-0.02444751
-0.01939931	-0.0171585	-0.01925252	-0.02191784	-0.01680045	-0.0234219	-0.02369899	-0.02053562	-0.02450268
-0.01944683	-0.01720532	-0.01930553	-0.0219758	-0.01684897	-0.02347723	-0.02376202	-0.02058097	-0.02455703
-0.01949383	-0.01725351	-0.01935804	-0.02203297	-0.01689883	-0.02352995	-0.0238227	-0.02062757	-0.02461052
-0.01954031	-0.017301	-0.01941186	-0.02209139	-0.01694821	-0.02358393	-0.02388487	-0.02067153	-0.02466313
