-0.01100012	-0.01165102	-0.01567243	-0.01119868	-0.01398537
-0.01110466	-0.01175327	-0.01576522	-0.01130288	-0.01411919
-0.01120874	-0.0118559	-0.0158595	-0.01140563	-0.01425055
-0.01131031	-0.01196077	-0.01595513	-0.01150652	-0.01438061
-0.01141119	-0.01206586	-0.01604989	-0.01160718	-0.01450868
-0.01151142	-0.01216912	-0.01614365	-0.01170745	-0.01463614
-0.01161099	-0.01227631	-0.01624014	-0.01180896	-0.01476043
-0.01170992	-0.01238331	-0.01633712	-0.01190945	-0.01488497
-0.01181006	-0.01248988	-0.01643625	-0.01200871	-0.01500745
-0.01190933	-0.01259788	-0.01653529	-0.01210655	-0.01512736
-0.01200777	-0.01270524	-0.01663406	-0.01220667	-0.01524625
-0.01210539	-0.01281381	-0.01673237	-0.01230704	-0.01536594
-0.01220221	-0.01295477	-0.01687784	-0.01240771	-0.01548615
-0.01229825	-0.01306136	-0.01698482	-0.0125025	-0.01560037
-0.01239354	-0.01317242	-0.01708728	-0.01260083	-0.01571404
-0.0124899	-0.01328429	-0.01718866	-0.0127009	-0.01582711
-0.0125853	-0.01339488	-0.01729084	-0.0127968	-0.0159354
-0.01267976	-0.01350603	-0.01739176	-0.01290027	-0.01604665
-0.01277331	-0.01361772	-0.01749329	-0.01300591	-0.01615926
-0.01286597	-0.01372994	-0.01759547	-0.0131078	-0.01626904
-0.01295776	-0.01384062	-0.01769624	-0.01321356	-0.01637751
-0.01305055	-0.01395156	-0.01779745	-0.01332999	-0.01649529
-0.01314228	-0.01406275	-0.01789914	-0.01345458	-0.01662205
-0.01323299	-0.01417417	-0.01799925	-0.01357365	-0.01673831
-0.01332479	-0.01428582	-0.01810146	-0.01369642	-0.01686097
-0.01341589	-0.0143956	-0.0182037	-0.01381911	-0.01698041
-0.01350633	-0.01450532	-0.01830393	-0.01393766	-0.01709843
-0.01359615	-0.01461496	-0.01840399	-0.0140532	-0.01721659
-0.0136854	-0.01472449	-0.01850391	-0.01415856	-0.01733021
-0.01377593	-0.0148339	-0.01860369	-0.01426056	-0.01744265
-0.01386571	-0.01494318	-0.01870337	-0.01436288	-0.0175557
-0.0139548	-0.01505411	-0.01880296	-0.01446322	-0.01766908
-0.01404323	-0.01516462	-0.01890248	-0.01455929	-0.01778252
-0.01413105	-0.01527261	-0.0190017	-0.01465683	-0.01789393
-0.01421831	-0.01537989	-0.01910038	-0.01475198	-0.01800329
-0.01430688	-0.01548643	-0.01919854	-0.01484869	-0.01811243
-0.01439473	-0.01559222	-0.01929621	-0.01494103	-0.01821924
-0.01448192	-0.01569724	-0.01939341	-0.01503086	-0.0183258
-0.01456849	-0.01580146	-0.01949014	-0.01512006	-0.01843212
-0.01465451	-0.0159067	-0.01958644	-0.01520661	-0.0185382
-0.01474002	-0.01601086	-0.01968414	-0.01529238	-0.01864223
-0.01482508	-0.01611392	-0.0197812	-0.01537742	-0.0187463
-0.01490973	-0.01621797	-0.01987765	-0.0154535	-0.01884627
-0.01499586	-0.01632115	-0.0199735	-0.01552173	-0.01894165
-0.01508145	-0.01642347	-0.02006878	-0.01559202	-0.01903635
-0.01516656	-0.01652491	-0.02016353	-0.01566285	-0.01912856
-0.01525124	-0.01662548	-0.02025776	-0.01573454	-0.01922219
-0.01533556	-0.01672699	-0.02035333	-0.01580742	-0.01931337
-0.01541957	-0.01682736	-0.0204482	-0.01587977	-0.0194042
-0.01550333	-0.0169266	-0.02054239	-0.01595193	-0.01949289
-0.01558691	-0.01702469	-0.02063594	-0.01602401	-0.01958129
-0.01567219	-0.01712373	-0.02072888	-0.01609611	-0.01966946
-0.01575714	-0.01722189	-0.02082124	-0.01616836	-0.0197556
-0.01584185	-0.01731735	-0.02090394	-0.01623881	-0.01984159
-0.01592638	-0.01741767	-0.02099831	-0.01630941	-0.01992748
-0.01601078	-0.0175148	-0.0210901	-0.01638028	-0.02001151
-0.01609513	-0.01761085	-0.0211869	-0.01644974	-0.02009556
-0.0161795	-0.01770764	-0.02128252	-0.01651975	-0.02017761
-0.01626395	-0.01780312	-0.02137701	-0.01658838	-0.02025982
-0.01634854	-0.01789939	-0.0214686	-0.0166576	-0.02034225
-0.01643334	-0.01799464	-0.02156125	-0.01672548	-0.0204229
-0.01651841	-0.01809073	-0.02165501	-0.016794	-0.02050186
-0.01660383	-0.01818769	-0.02175225	-0.01686123	-0.02058102
-0.01668758	-0.01828166	-0.02184111	-0.01692735	-0.02066048
-0.01677337	-0.0183745	-0.02192891	-0.01699432	-0.0207385
-0.01685918	-0.01846623	-0.02201779	-0.01706023	-0.02081699
-0.01694508	-0.01855872	-0.0221078	-0.017125	-0.02089398
-0.01703115	-0.01865201	-0.02219692	-0.01718854	-0.02096957
-0.01711743	-0.01874431	-0.0222852	-0.01725283	-0.02104568
-0.01720401	-0.0188375	-0.02237272	-0.01731598	-0.02112033
-0.01729094	-0.01892955	-0.02246134	-0.01737996	-0.02119364
-0.01737621	-0.01902052	-0.02254907	-0.0174429	-0.02126753
-0.01746171	-0.01911046	-0.02263595	-0.0175047	-0.02134003
-0.0175475	-0.01919941	-0.02272207	-0.01756529	-0.02141309
-0.01763363	-0.01928927	-0.02280931	-0.01762486	-0.02148473
-0.01772017	-0.019378	-0.02289567	-0.0176854	-0.02155692
-0.01780717	-0.01946567	-0.02298121	-0.01774684	-0.02162769
-0.01789469	-0.01955416	-0.02306601	-0.01781095	-0.02170081
-0.01798072	-0.01964147	-0.02315198	-0.01786622	-0.0217668
-0.01806713	-0.01972764	-0.02323709	-0.01792272	-0.02183201
-0.01815579	-0.01981276	-0.02332145	-0.01798037	-0.02189838
-0.0182447	-0.01989871	-0.02340695	-0.01803911	-0.02196578
-0.0183339	-0.01998557	-0.02349367	-0.01809706	-0.02203409
-0.01842347	-0.02006951	-0.02357781	-0.01815417	-0.0221032
-0.01851345	-0.02015424	-0.02366128	-0.01821037	-0.02216934
-0.01860183	-0.02023779	-0.0237439	-0.0182604	-0.02222744
-0.01869049	-0.02032021	-0.02382551	-0.01831431	-0.02228957
-0.01877947	-0.02040342	-0.02390621	-0.01836789	-0.02235352
-0.01886884	-0.02048542	-0.02398788	-0.01842289	-0.02241917
-0.01895864	-0.0205663	-0.02406856	-0.01847926	-0.02248615
-0.01904893	-0.02064797	-0.02414833	-0.01853696	-0.0225541
-0.01914158	-0.02072844	-0.02422911	-0.01859203	-0.02262292
-0.0192325	-0.02080781	-0.02430892	-0.01864833	-0.02269251
-0.01932356	-0.02088617	-0.02438056	-0.01870582	-0.02276096
-0.01941483	-0.0209636	-0.02444876	-0.01876238	-0.02283026
-0.01950634	-0.02104204	-0.02452504	-0.01881798	-0.02289849
-0.01959815	-0.02111949	-0.024603	-0.01887466	-0.02296742
-0.01969032	-0.02119787	-0.02468247	-0.0189303	-0.02303487
-0.01978082	-0.02127523	-0.02476513	-0.01898697	-0.02310311
-0.01987334	-0.02135348	-0.02484876	-0.01904488	-0.0231744
-0.01996586	-0.02143067	-0.02492957	-0.01910403	-0.02324503
-0.02005844	-0.0215069	-0.02501132	-0.0191605	-0.02331312
-0.02015112	-0.02158411	-0.02509363	-0.01921843	-0.02338276
-0.02024396	-0.02166034	-0.02517636	-0.01927988	-0.02345599
-0.02033701	-0.0217357	-0.02525393	-0.01934072	-0.02352677
-0.02043214	-0.02181215	-0.02533608	-0.01939885	-0.02359505
-0.02052527	-0.02188773	-0.02541488	-0.01945818	-0.02366468
-0.02061827	-0.02196439	-0.02549438	-0.01950934	-0.02372442
-0.02071119	-0.0220381	-0.02557264	-0.01955671	-0.02377518
-0.02080408	-0.02211264	-0.02565161	-0.01960624	-0.023827
-0.02089882	-0.02218971	-0.02574371	-0.01965582	-0.0238834
-0.0209934	-0.0222653	-0.02583226	-0.01970724	-0.02394403
-0.02108579	-0.02233955	-0.02591563	-0.01975841	-0.02400648
-0.02117787	-0.02241262	-0.02599244	-0.01981112	-0.0240704
-0.02126969	-0.02248464	-0.0260652	-0.01986536	-0.02413573
-0.02136313	-0.02255758	-0.02613616	-0.01991904	-0.0242003
-0.02145618	-0.02262745	-0.02620366	-0.01997397	-0.02426589
-0.02154889	-0.02269802	-0.02627335	-0.02002809	-0.02433242
-0.02164132	-0.02278381	-0.02645777	-0.02008319	-0.02439985
-0.02173352	-0.02286449	-0.02662089	-0.02013722	-0.02446421
-0.02182532	-0.022946	-0.02676197	-0.02019018	-0.02452936
-0.0219165	-0.02302256	-0.0268714	-0.02024414	-0.02459524
-0.02200714	-0.02310196	-0.02698845	-0.02029703	-0.024660
-0.02209911	-0.02317817	-0.02707989	-0.02035071	-0.02472358
-0.0221904	-0.02324935	-0.02714206	-0.02040126	-0.02478594
-0.02228108	-0.02331756	-0.02718475	-0.02045262	-0.02484912
-0.02237122	-0.02338301	-0.02721151	-0.02050479	-0.02491309
-0.0224627	-0.02344593	-0.02722013	-0.0205539	-0.02497391
-0.02255145	-0.02350472	-0.02721432	-0.02060386	-0.02503544
-0.02263934	-0.02356167	-0.02719935	-0.02065262	-0.02509583
-0.02272645	-0.02361907	-0.02718487	-0.02070203	-0.02515506
-0.02281467	-0.0236691	-0.02715065	-0.02074822	-0.02521309
-0.02290199	-0.02372133	-0.02711645	-0.0207951	-0.02527197
-0.02298849	-0.02377208	-0.02707293	-0.02084089	-0.02532778
-0.02307606	-0.02382313	-0.02703725	-0.02088562	-0.02538439
-0.0231627	-0.02387239	-0.02700866	-0.02093113	-0.02543994
-0.02324849	-0.02391823	-0.02697391	-0.02097539	-0.02549443
-0.02333352	-0.02396298	-0.0269322	-0.02101843	-0.02554965
-0.02341967	-0.02400475	-0.02688821	-0.0210603	-0.02560375
-0.02350497	-0.02404741	-0.02684265	-0.02110102	-0.02565673
-0.0235895	-0.0240891	-0.02679807	-0.02114271	-0.02570856
-0.02367309	-0.02413005	-0.02675678	-0.02118333	-0.02576131
-0.02375557	-0.02417592	-0.02671714	-0.02122294	-0.02581107
-0.02383702	-0.02422049	-0.02667936	-0.02126156	-0.02586171
-0.02391937	-0.02426555	-0.02664365	-0.02130107	-0.02591324
-0.02400062	-0.0243111	-0.02661227	-0.02133761	-0.02596174
-0.02408086	-0.02435506	-0.02658541	-0.02137514	-0.02601111
-0.02416201	-0.02439742	-0.02656118	-0.02141161	-0.02606135
-0.02424209	-0.02444025	-0.02654159	-0.02144709	-0.02610855
-0.02432303	-0.02448174	-0.02652866	-0.02148162	-0.02615661
-0.02440284	-0.02452397	-0.02652049	-0.02151706	-0.02620164
-0.02448165	-0.02456304	-0.02651519	-0.02155349	-0.02624754
-0.02456137	-0.02460286	-0.02651661	-0.02158706	-0.02629222
-0.02464005	-0.02464161	-0.02652285	-0.02161965	-0.0263357
-0.02471779	-0.02467748	-0.02653593	-0.02164899	-0.0263759
-0.02479835	-0.02471438	-0.02655189	-0.02168317	-0.02642087
-0.02487771	-0.02475049	-0.02657457	-0.02171681	-0.02646724
-0.02495573	-0.0247879	-0.02660209	-0.02174971	-0.02651294
-0.02503228	-0.02482272	-0.02663439	-0.02178168	-0.02655593
-0.0251075	-0.02485887	-0.02667325	-0.02181281	-0.02659804
-0.02518151	-0.02489453	-0.02671678	-0.02184315	-0.02663722
-0.02525625	-0.02492973	-0.02676702	-0.02187461	-0.02667945
-0.02532979	-0.02496447	-0.02682003	-0.02191166	-0.02673125
-0.02540406	-0.02500087	-0.02687964	-0.02194685	-0.02677939
-0.02547715	-0.02503684	-0.02694584	-0.02198184	-0.02682756
-0.02554918	-0.02507244	-0.02701466	-0.02201646	-0.02687555
-0.02562029	-0.02510974	-0.02708998	-0.02204873	-0.02691925
-0.02569245	-0.02514488	-0.02717175	-0.02208056	-0.02696234
-0.02576164	-0.02518179	-0.02725606	-0.02211384	-0.0270046
-0.02583166	-0.02521867	-0.02734675	-0.02214477	-0.02704397
-0.02590056	-0.02525763	-0.02745211	-0.02217525	-0.02708439
-0.02597032	-0.02529688	-0.02756719	-0.02220511	-0.02712379
-0.02603902	-0.02533645	-0.02768211	-0.02223627	-0.02716223
-0.02610679	-0.02537821	-0.02780208	-0.02226489	-0.02719763
-0.02617563	-0.02541829	-0.02792686	-0.0222929	-0.02723369
-0.0262436	-0.02546064	-0.02805229	-0.0223222	-0.02727042
-0.02631062	-0.0255014	-0.02818199	-0.0223508	-0.02730396
-0.02637658	-0.0255445	-0.02831986	-0.02237671	-0.02733825
-0.02644348	-0.02558816	-0.02845808	-0.02240391	-0.02737331
-0.02650939	-0.02563243	-0.02860029	-0.02243067	-0.02740555
-0.02657631	-0.02567917	-0.02874621	-0.02245318	-0.02743135
-0.02664415	-0.02572661	-0.028900	-0.02247516	-0.02745852
-0.02671076	-0.02577479	-0.02905384	-0.02249851	-0.02748893
-0.02677606	-0.0258256	-0.02921526	-0.02251941	-0.02751662
-0.02684024	-0.02587517	-0.02937853	-0.02254443	-0.02754836
-0.0269053	-0.02592748	-0.02954755	-0.02257623	-0.02759328
-0.02696933	-0.02597866	-0.02972024	-0.02260894	-0.02764181
-0.02703045	-0.02602852	-0.02987971	-0.02264242	-0.02768964
-0.02709249	-0.02608074	-0.03004052	-0.02267653	-0.02773817
-0.02715354	-0.02613356	-0.03020675	-0.02271112	-0.0277849
-0.02721563	-0.02618909	-0.03038069	-0.02274604	-0.02783148
-0.02727685	-0.02624558	-0.03055894	-0.02278116	-0.02787772
-0.02733716	-0.02630307	-0.03074172	-0.02281632	-0.02792346
-0.02739831	-0.02636345	-0.0309311	-0.02285138	-0.0279685
-0.02745841	-0.02642287	-0.03111902	-0.0228862	-0.02801268
-0.02751951	-0.0264666	-0.03117615	-0.02292063	-0.028054
-0.02757971	-0.02651314	-0.03122506	-0.02295453	-0.02809642
-0.02763897	-0.02655469	-0.03126794	-0.02298618	-0.02813429
-0.02769724	-0.02659907	-0.03131579	-0.02300863	-0.02815151
-0.02775655	-0.02663642	-0.03133109	-0.02303392	-0.0281764
-0.02781295	-0.02667427	-0.03134599	-0.02305798	-0.02820637
-0.0278703	-0.02671264	-0.03136582	-0.02308658	-0.02824279
-0.02792673	-0.0267497	-0.03138426	-0.02311566	-0.02828127
-0.02798428	-0.02678755	-0.03140232	-0.02314688	-0.02832319
-0.02804082	-0.0268262	-0.03142495	-0.02318007	-0.02836627
-0.02809633	-0.02686593	-0.03145142	-0.02321324	-0.02840851
-0.02815284	-0.02690702	-0.03147687	-0.02324625	-0.02845363
-0.02820851	-0.02694951	-0.03150611	-0.02328075	-0.02849755
-0.0282633	-0.02699162	-0.03154007	-0.02331659	-0.02854219
-0.02831718	-0.02703338	-0.03157348	-0.02334999	-0.02858372
-0.0283722	-0.02707667	-0.03160681	-0.02338311	-0.02862248
-0.02842626	-0.02711555	-0.03163014	-0.02341424	-0.02865515
-0.02847934	-0.02715579	-0.03164244	-0.0234453	-0.02868985
-0.02853349	-0.02719951	-0.03165741	-0.02347613	-0.02872638
-0.02858688	-0.02724311	-0.03167604	-0.02351048	-0.0287643
-0.02863947	-0.02728873	-0.03169699	-0.02354429	-0.02880528
-0.02869309	-0.02733436	-0.0317208	-0.0235795	-0.02884705
-0.0287459	-0.02738005	-0.03174407	-0.02361416	-0.02888765
-0.02879788	-0.02742795	-0.03176712	-0.02364993	-0.02892898
-0.02884903	-0.02747189	-0.03179205	-0.0236867	-0.02897091
-0.02890142	-0.02751532	-0.0318171	-0.02372251	-0.02901145
-0.02895296	-0.02755622	-0.03184259	-0.02375724	-0.02905047
-0.02900366	-0.02759647	-0.03186882	-0.02379284	-0.02908807
-0.02905558	-0.02763586	-0.0318959	-0.02382737	-0.02912436
-0.02910483	-0.02767445	-0.03192206	-0.02386071	-0.02916102
-0.02915531	-0.02771227	-0.03194947	-0.02389482	-0.02919609
-0.02920493	-0.02775121	-0.03197614	-0.02392776	-0.02922969
-0.02925371	-0.02778741	-0.03200398	-0.02395942	-0.02926374
-0.02930373	-0.02782484	-0.03203128	-0.02398969	-0.02929449
-0.02935292	-0.02786146	-0.0320581	-0.02402054	-0.02932385
-0.02940128	-0.02789917	-0.03208639	-0.0240482	-0.02935378
-0.02945091	-0.02793618	-0.03211416	-0.02407466	-0.02938048
-0.02949585	-0.02797258	-0.03214152	-0.02410187	-0.02940799
-0.02954181	-0.02801024	-0.03216857	-0.0241279	-0.02943434
-0.02958674	-0.02804534	-0.03219723	-0.02415264	-0.0294594
-0.02963064	-0.02808183	-0.03222553	-0.024176	-0.02948329
-0.02967561	-0.02811771	-0.03225151	-0.02419812	-0.02950614
-0.02972165	-0.02815305	-0.03227918	-0.02421915	-0.02952989
-0.02976489	-0.02818791	-0.03230654	-0.02423898	-0.02955259
-0.02980925	-0.02822419	-0.03233556	-0.02425959	-0.02957411
-0.02985267	-0.0282599	-0.03236426	-0.02427905	-0.02959459
-0.02989518	-0.02829302	-0.03239067	-0.02429727	-0.02961415
-0.02993888	-0.02832752	-0.03241882	-0.02431231	-0.02963268
-0.02998379	-0.02836141	-0.03244673	-0.02432824	-0.02965028
-0.03002605	-0.02839659	-0.03247427	-0.02434312	-0.0296671
-0.03006959	-0.02842923	-0.03250155	-0.02435687	-0.02968301
-0.03011056	-0.02846332	-0.03252869	-0.02437145	-0.02969996
-0.03015286	-0.02849685	-0.03255555	-0.02438313	-0.02971419
-0.03019448	-0.02853174	-0.03258408	-0.02439388	-0.02972764
-0.03023543	-0.02856417	-0.0326123	-0.02440361	-0.0297441
-0.03027785	-0.02859604	-0.03263827	-0.0244143	-0.02975773
-0.03031968	-0.02862927	-0.03266393	-0.02442403	-0.02977048
-0.03036098	-0.02866004	-0.03269123	-0.02443271	-0.02978224
-0.03040179	-0.02869234	-0.03271636	-0.02443842	-0.02979314
-0.03044397	-0.02872417	-0.03274311	-0.02444521	-0.02980331
-0.03048367	-0.02875746	-0.03276951	-0.02445118	-0.02981082
-0.03052483	-0.02878838	-0.03279569	-0.0244583	-0.02982177
-0.03056544	-0.02881886	-0.03282151	-0.02446675	-0.02983839
-0.03060345	-0.02885081	-0.03284892	-0.0244728	-0.02985302
-0.03064074	-0.02888225	-0.03287416	-0.02447844	-0.02986557
-0.03067918	-0.0289112	-0.03289915	-0.02448565	-0.02987801
-0.03071698	-0.02894163	-0.03292585	-0.0244967	-0.02989672
-0.0307542	-0.02897159	-0.03295232	-0.02450397	-0.02991407
-0.03079272	-0.02900115	-0.03297477	-0.02451127	-0.02992971
-0.03083075	-0.02903041	-0.03300087	-0.02451854	-0.02994537
-0.03086837	-0.02905922	-0.0330266	-0.02452569	-0.02995887
-0.03090745	-0.0290895	-0.03305208	-0.02453264	-0.02997192
-0.03094414	-0.02911927	-0.03307718	-0.02453931	-0.02998443
-0.03098242	-0.02914863	-0.03310388	-0.02454563	-0.02999629
-0.03102025	-0.02917769	-0.03312838	-0.02455152	-0.03000739
-0.03105746	-0.02920628	-0.03315265	-0.02455689	-0.03001764
-0.0310941	-0.02923635	-0.03317656	-0.0245562	-0.03001596
-0.03113025	-0.02926592	-0.03320207	-0.02455375	-0.0300113
-0.03116777	-0.02929302	-0.03322723	-0.02455152	-0.03001338
-0.03120284	-0.02932165	-0.03325192	-0.02455537	-0.03002362
-0.03123944	-0.02934985	-0.03327628	-0.0245699	-0.0300588
-0.03127553	-0.02937955	-0.03330044	-0.02458385	-0.03009258
-0.03131121	-0.02940696	-0.03332429	-0.02460105	-0.03012622
-0.03134652	-0.02943402	-0.0333477	-0.02461756	-0.0301571
-0.03138338	-0.02946265	-0.03337264	-0.02463695	-0.03018671
-0.03141977	-0.0294909	-0.03339535	-0.02465504	-0.03021448
-0.0314537	-0.02951863	-0.03341777	-0.02467357	-0.03024191
-0.03148913	-0.02954594	-0.0334398	-0.02469249	-0.0302689
-0.03152407	-0.02957297	-0.0334634	-0.02471175	-0.03029332
-0.03155858	-0.02959957	-0.03348662	-0.0247292	-0.03031688
-0.03159276	-0.02962767	-0.03350937	-0.02474661	-0.0303377
-0.03162848	-0.02965533	-0.03353151	-0.02476598	-0.03035982
-0.03166194	-0.02968058	-0.03355321	-0.02478751	-0.03038549
-0.03169504	-0.02970745	-0.03357459	-0.02481141	-0.03041723
-0.03172967	-0.02973398	-0.03359554	-0.02483579	-0.03044951
-0.03176384	-0.02976003	-0.03361804	-0.02486062	-0.0304802
-0.03179763	-0.02978756	-0.03364015	-0.02488376	-0.03050716
-0.03183113	-0.02981278	-0.03366177	-0.02490518	-0.03053215
-0.03186416	-0.02983765	-0.03368097	-0.02492688	-0.03055482
-0.03189863	-0.02986411	-0.03370178	-0.0249488	-0.03057901
-0.03193073	-0.02989021	-0.03372229	-0.02496882	-0.03060072
-0.03196443	-0.02991583	-0.03374238	-0.02498868	-0.0306217
-0.03199776	-0.02993902	-0.03376195	-0.02500833	-0.03064004
-0.03202872	-0.0299638	-0.03378298	-0.0250277	-0.03065771
-0.0320613	-0.02998821	-0.03380353	-0.02504671	-0.03067672
-0.03209351	-0.03001215	-0.0338217	-0.02506532	-0.03069515
-0.03212726	-0.03003755	-0.03384152	-0.02508344	-0.03071083
-0.03215874	-0.03006066	-0.03386107	-0.02509919	-0.03072575
-0.03218988	-0.03008342	-0.03388026	-0.02511458	-0.0307419
-0.03222257	-0.03010779	-0.03389898	-0.02512953	-0.0307571
-0.03225485	-0.03013183	-0.03391922	-0.02514397	-0.03077154
-0.03228471	-0.03015541	-0.03393723	-0.02515783	-0.03078538
-0.03231617	-0.03017659	-0.033955	-0.02517311	-0.03079853
-0.03234724	-0.03019941	-0.03397242	-0.02518793	-0.03081299
-0.03237983	-0.03022192	-0.03399148	-0.02520221	-0.03082685
-0.03241014	-0.030244	-0.03401025	-0.02521589	-0.03084003
-0.0324401	-0.03026761	-0.03402865	-0.02522709	-0.03085245
-0.03247162	-0.030289	-0.03404659	-0.0252378	-0.0308643
-0.03250274	-0.03031011	-0.03406421	-0.02525003	-0.03087573
-0.03253329	-0.03033292	-0.03408169	-0.0252619	-0.03088668
-0.03256338	-0.03035547	-0.03409894	-0.02527333	-0.03089706
-0.03259311	-0.03037767	-0.03411586	-0.02528426	-0.0309068
-0.03262233	-0.0303994	-0.03413235	-0.02529463	-0.0309179
-0.03265297	-0.0304208	-0.03415041	-0.02530436	-0.03092845
-0.03268123	-0.03044202	-0.03416812	-0.02531548	-0.03093838
-0.03270904	-0.03046293	-0.03418358	-0.02532609	-0.03094971
-0.03273833	-0.03048343	-0.03419877	-0.02533432	-0.03095871
-0.03276713	-0.03050549	-0.03421568	-0.02534217	-0.03096739
-0.03279554	-0.03052717	-0.03423239	-0.02534958	-0.03097569
-0.03282367	-0.03054655	-0.03424883	-0.02535856	-0.03098559
-0.03285139	-0.03056559	-0.03426489	-0.02536723	-0.03099522
-0.03288061	-0.03058626	-0.03428051	-0.02537553	-0.03100243
-0.03290939	-0.03060663	-0.03429767	-0.0253834	-0.03101105
-0.03293575	-0.03062658	-0.03431447	-0.02539078	-0.03101919
-0.03296371	-0.03064811	-0.034329	-0.02539578	-0.03102679
-0.03299131	-0.03066927	-0.03434534	-0.0254025	-0.03103585
-0.0330184	-0.03068815	-0.0343595	-0.02540905	-0.03104267
-0.0330451	-0.03070672	-0.0343753	-0.02541538	-0.03105134
-0.03307153	-0.03072696	-0.03439084	-0.02542142	-0.03105997
-0.03309755	-0.03074694	-0.03440603	-0.02542711	-0.03106643
-0.0331251	-0.03076656	-0.03442081	-0.02543448	-0.03107455
-0.03315222	-0.03078572	-0.03443716	-0.02544165	-0.03108245
-0.03317696	-0.0308064	-0.03445137	-0.02544856	-0.03109215
-0.03320333	-0.03082487	-0.03446544	-0.02545333	-0.03110177
-0.03322938	-0.03084309	-0.03447928	-0.02546007	-0.03111125
-0.03325498	-0.03086305	-0.03449697	-0.02546689	-0.03112056
-0.03328206	-0.03088284	-0.03451065	-0.02547374	-0.03112963
-0.03330687	-0.03090236	-0.03452596	-0.02548058	-0.03113841
-0.03333134	-0.03092151	-0.034541	-0.02548734	-0.03114502
-0.03335743	-0.03093839	-0.03455571	-0.02549398	-0.03115148
