-0.01482474	-0.0113759	-0.01180118	-0.01201071	-0.01001009	-0.009182189
-0.01487423	-0.01138996	-0.01173064	-0.01205388	-0.01008972	-0.009232269
-0.01491797	-0.01140114	-0.01166117	-0.01209587	-0.01016591	-0.009281078
-0.01487504	-0.01134119	-0.01139316	-0.01200433	-0.01019434	-0.00926362
-0.01486783	-0.0113402	-0.01124293	-0.011961	-0.01022628	-0.009293323
-0.01488689	-0.01135774	-0.01117606	-0.01202592	-0.01027828	-0.009342104
-0.01492299	-0.01134325	-0.01113344	-0.01208555	-0.01034565	-0.009402348
-0.01497141	-0.0113559	-0.0111183	-0.01216026	-0.01042275	-0.009471961
-0.01502653	-0.01137318	-0.01112357	-0.01224573	-0.01050509	-0.00954631
-0.01508592	-0.01140676	-0.01114484	-0.01233456	-0.01058975	-0.009625997
-0.01514664	-0.011453	-0.01117697	-0.01242484	-0.01067543	-0.009707493
-0.01520738	-0.01150937	-0.01121639	-0.01251674	-0.01076265	-0.009791176
-0.01527047	-0.01157079	-0.01126316	-0.01261014	-0.01084962	-0.009875351
-0.0153323	-0.01163794	-0.01131318	-0.0126904	-0.01093638	-0.009961976
-0.01539314	-0.01170733	-0.01136988	-0.0127826	-0.01102115	-0.01004911
-0.01545329	-0.01178121	-0.01143094	-0.01287357	-0.01110398	-0.01013507
-0.01551305	-0.01185794	-0.01149401	-0.01296709	-0.01118491	-0.01022388
-0.01557272	-0.01193976	-0.01155857	-0.01305495	-0.01126581	-0.01031154
-0.01563263	-0.01202272	-0.01162403	-0.01314453	-0.01134466	-0.01040181
-0.015691	-0.01210647	-0.01169373	-0.01323593	-0.01141944	-0.01049069
-0.0157479	-0.01219094	-0.01176314	-0.01332714	-0.01149201	-0.01057805
-0.01580548	-0.01227603	-0.01183371	-0.01341618	-0.01156242	-0.01066584
-0.01586198	-0.01236166	-0.01190505	-0.01350492	-0.01163254	-0.0107521
-0.01591931	-0.01244772	-0.01197674	-0.01359526	-0.01170034	-0.01083854
-0.01597754	-0.0125341	-0.01205016	-0.01368518	-0.01176589	-0.01092318
-0.01603493	-0.01262069	-0.01212487	-0.01377655	-0.0118313	-0.01100797
-0.01609156	-0.01270737	-0.01220066	-0.01386942	-0.01189481	-0.01109276
-0.01614753	-0.01279582	-0.01227522	-0.01396178	-0.01195831	-0.01117558
-0.016205	-0.01288385	-0.01235195	-0.01405366	-0.01202187	-0.0112602
-0.01626223	-0.0129734	-0.01242855	-0.01414901	-0.01208372	-0.01134257
-0.01631931	-0.01306044	-0.01250473	-0.01424398	-0.01214603	-0.01142462
-0.01637842	-0.01314871	-0.01258022	-0.01434042	-0.01220911	-0.01150827
-0.01644173	-0.01323624	-0.01265656	-0.01442382	-0.01227515	-0.01158949
-0.01650753	-0.01332471	-0.01273553	-0.01452593	-0.0123424	-0.0116702
-0.01657411	-0.01341395	-0.01281526	-0.01463035	-0.01241123	-0.0117505
-0.01664367	-0.013502	-0.01289363	-0.01473091	-0.01247993	-0.01183027
-0.01671659	-0.01359076	-0.01297422	-0.01483104	-0.01255068	-0.01190933
-0.01679325	-0.01367825	-0.01305282	-0.01492869	-0.01262386	-0.0119878
-0.01687197	-0.01376639	-0.01313117	-0.0150335	-0.01269959	-0.01206578
-0.0169547	-0.01385499	-0.01320554	-0.01509679	-0.01277592	-0.01214521
-0.01703951	-0.01394391	-0.01328546	-0.01521501	-0.01285299	-0.01222204
-0.01712448	-0.01403321	-0.01336461	-0.01531933	-0.01293093	-0.0122982
-0.01721156	-0.01412091	-0.01344289	-0.0154204	-0.01301169	-0.01237379
-0.01729882	-0.01420892	-0.0135241	-0.01552604	-0.01309126	-0.01245074
-0.01738821	-0.01429913	-0.01360425	-0.01563002	-0.01317159	-0.0125271
-0.0174796	-0.01438748	-0.01368323	-0.01573418	-0.01325074	-0.01260296
-0.01757081	-0.01447587	-0.01376276	-0.01583851	-0.01333248	-0.01267819
-0.01766169	-0.01456437	-0.01384273	-0.01594304	-0.01341279	-0.01275265
-0.01775213	-0.014651	-0.01392121	-0.01604568	-0.01349361	-0.01282645
-0.01784379	-0.01473764	-0.01400016	-0.01614826	-0.01357299	-0.01290153
-0.01793654	-0.01482619	-0.01407946	-0.01625078	-0.01365289	-0.01297592
-0.01802841	-0.01491466	-0.01415693	-0.01635324	-0.01373315	-0.01304974
-0.01811926	-0.01500313	-0.01423243	-0.01642448	-0.01381365	-0.01312104
-0.01820892	-0.01508959	-0.01431391	-0.016525	-0.01389243	-0.01319358
-0.01830115	-0.01517593	-0.01439369	-0.01662563	-0.01397142	-0.01326539
-0.01839188	-0.01526407	-0.01447168	-0.01672637	-0.01405256	-0.0133366
-0.01848304	-0.015352	-0.01454955	-0.01682697	-0.01413181	-0.01340915
-0.01857262	-0.01543979	-0.01462721	-0.01692718	-0.01421111	-0.01348108
-0.01866438	-0.01552546	-0.01470477	-0.01702702	-0.0142924	-0.01355044
-0.01875424	-0.01561271	-0.01478212	-0.01712466	-0.01437164	-0.01362101
-0.01884412	-0.01569409	-0.0148633	-0.01727179	-0.01445076	-0.01369082
-0.01893593	-0.01578317	-0.01494686	-0.017410	-0.01453171	-0.013760
-0.0190256	-0.01587174	-0.01502881	-0.01753137	-0.01461043	-0.01382868
-0.01911504	-0.01595988	-0.01510879	-0.01763966	-0.01468888	-0.01389881
-0.01920434	-0.01604559	-0.01518435	-0.01774348	-0.01476899	-0.01396843
-0.01929151	-0.01613079	-0.0152611	-0.01783168	-0.01484879	-0.01403561
-0.01937845	-0.01621007	-0.01533732	-0.01793774	-0.01492841	-0.0141062
-0.01946706	-0.01629702	-0.015415	-0.0180455	-0.01500771	-0.01417435
-0.01955535	-0.01638343	-0.01549009	-0.01815083	-0.01508863	-0.01424826
-0.01964316	-0.01646938	-0.01556457	-0.01825763	-0.0151674	-0.01431818
-0.01973213	-0.01656407	-0.01564039	-0.018362	-0.01524388	-0.01438143
-0.01982029	-0.01665333	-0.01571561	-0.01846761	-0.01532184	-0.01444567
-0.01990773	-0.01673935	-0.01579011	-0.0185724	-0.01540138	-0.01452142
-0.01999454	-0.01682247	-0.01586377	-0.01867637	-0.01548265	-0.01461011
-0.02007872	-0.01690487	-0.01593675	-0.01877953	-0.01556368	-0.01469267
-0.02016403	-0.01698664	-0.01601099	-0.01888191	-0.01564254	-0.01477219
-0.02024847	-0.01706787	-0.01608457	-0.01898351	-0.01572299	-0.01485014
-0.02033213	-0.01715048	-0.01615555	-0.0190841	-0.01580102	-0.01492642
-0.02041511	-0.01723248	-0.01622772	-0.0191855	-0.01587857	-0.01500277
-0.02049932	-0.01731398	-0.01630098	-0.01928568	-0.01595759	-0.01507699
-0.02058071	-0.017393	-0.01637339	-0.01937916	-0.01603406	-0.01514899
-0.02066119	-0.01747328	-0.0164451	-0.01947765	-0.01611201	-0.01522462
-0.02074268	-0.01755284	-0.01651602	-0.01957288	-0.01618949	-0.01529598
-0.0208232	-0.01763178	-0.01658604	-0.01967264	-0.01626638	-0.01536685
-0.02090285	-0.0177102	-0.01665714	-0.01976736	-0.01634255	-0.01543921
-0.02098355	-0.01779001	-0.0167274	-0.01986119	-0.01641789	-0.01551111
-0.02106333	-0.01786926	-0.01679489	-0.01995209	-0.01649252	-0.01558062
-0.02114229	-0.01794803	-0.01686343	-0.02004579	-0.01656841	-0.01565154
-0.02122055	-0.01801342	-0.01693108	-0.02013843	-0.01664361	-0.01572192
-0.02129794	-0.01808707	-0.01699984	-0.02023184	-0.016718	-0.01579192
-0.02137616	-0.01816806	-0.01706778	-0.02032398	-0.01679149	-0.01586142
-0.02145322	-0.01824818	-0.01713483	-0.02041489	-0.01686419	-0.01593031
-0.02152926	-0.01832755	-0.01720088	-0.02050461	-0.01693807	-0.01600082
-0.02160619	-0.0184081	-0.01726793	-0.02059498	-0.01701121	-0.01607102
-0.02168206	-0.01848788	-0.01733408	-0.02068579	-0.01708348	-0.01614082
-0.02175882	-0.01856492	-0.01740131	-0.02077502	-0.01715479	-0.01621009
-0.02183451	-0.01864116	-0.01746565	-0.0208627	-0.01722711	-0.01627876
-0.02190926	-0.01871854	-0.0175291	-0.02094889	-0.01729849	-0.01634696
-0.02198501	-0.0187951	-0.01759365	-0.02103753	-0.01736911	-0.01641667
-0.02205982	-0.01887095	-0.0176574	-0.02112478	-0.01743885	-0.01648597
-0.02213357	-0.01894805	-0.01772236	-0.02121252	-0.01750762	-0.01655295
-0.02220614	-0.01902443	-0.01778454	-0.02129874	-0.01757738	-0.01662348
-0.02227947	-0.01910022	-0.01784779	-0.02138352	-0.01764623	-0.01669174
-0.02235165	-0.01917737	-0.0179102	-0.0214669	-0.01771613	-0.01675972
-0.02242279	-0.01925186	-0.01797378	-0.02154896	-0.01778311	-0.0168294
-0.02249486	-0.01932746	-0.01803458	-0.02163367	-0.01785097	-0.01689679
-0.02256594	-0.01940223	-0.01809641	-0.02171695	-0.01791778	-0.01696387
-0.02263799	-0.01947629	-0.0181574	-0.0218007	-0.01798373	-0.01703262
-0.02270908	-0.0195516	-0.01821956	-0.02188111	-0.0180508	-0.01709905
-0.02277911	-0.01962623	-0.01827893	-0.02196397	-0.018115	-0.01716698
-0.02284798	-0.01970006	-0.01833936	-0.0220455	-0.01818014	-0.01723448
-0.02291767	-0.01977296	-0.01839895	-0.02212759	-0.01824433	-0.01730172
-0.02298625	-0.01984509	-0.01845244	-0.02208601	-0.01830955	-0.01736861
-0.02305571	-0.01991841	-0.01849869	-0.02216548	-0.01837391	-0.01743506
-0.02312413	-0.01999097	-0.01854954	-0.02209978	-0.0184394	-0.01750307
-0.02319351	-0.02006475	-0.01861562	-0.0221858	-0.01850206	-0.01757072
-0.02325985	-0.02013575	-0.01868466	-0.02227482	-0.01856571	-0.01763611
-0.02332698	-0.02020776	-0.01873973	-0.02238222	-0.01862846	-0.01770305
-0.02339299	-0.02027885	-0.01883309	-0.02266359	-0.01869232	-0.01776963
-0.02345803	-0.02034917	-0.01889773	-0.02283454	-0.01875333	-0.01783786
-0.02352413	-0.0204207	-0.01895516	-0.02297507	-0.01881531	-0.01790375
-0.02359119	-0.02048945	-0.01901159	-0.02310232	-0.01887637	-0.0179693
-0.02365524	-0.02055921	-0.01906722	-0.02321729	-0.01893855	-0.0180365
-0.02371829	-0.02062806	-0.01903261	-0.02286843	-0.01899787	-0.01810137
-0.02378234	-0.02069799	-0.0190822	-0.0228952	-0.01905817	-0.01816774
-0.0238455	-0.02076707	-0.01914582	-0.02304135	-0.01911758	-0.01823371
-0.02390769	-0.02083731	-0.01924197	-0.02331395	-0.01917812	-0.01829737
-0.02397068	-0.02090471	-0.01931141	-0.02350218	-0.01923792	-0.01836255
-0.02403257	-0.02097127	-0.01937543	-0.02366269	-0.01929691	-0.01842735
-0.02409355	-0.02103898	-0.0194384	-0.02380901	-0.01935506	-0.01849376
-0.02415565	-0.02110592	-0.01950031	-0.02394397	-0.0194144	-0.01855781
-0.02421673	-0.02117409	-0.01956113	-0.02406835	-0.01947305	-0.01862335
-0.02427672	-0.02123952	-0.01962291	-0.0241829	-0.01953098	-0.01868845
-0.02433766	-0.02130602	-0.01968174	-0.02428628	-0.01958996	-0.01875307
-0.02439767	-0.0213717	-0.0197415	-0.02438284	-0.01964814	-0.01881713
-0.0244567	-0.02143856	-0.01980035	-0.02447488	-0.01970547	-0.01888264
-0.0245147	-0.02150262	-0.01985826	-0.02456284	-0.01976192	-0.01894564
-0.0245737	-0.02157394	-0.01991523	-0.02464512	-0.01981954	-0.01900813
-0.02462246	-0.02158578	-0.01997332	-0.0247219	-0.01987439	-0.01907212
-0.02466763	-0.02154704	-0.0200286	-0.02479546	-0.01993034	-0.01913573
-0.02471537	-0.02154565	-0.02008498	-0.02486598	-0.01998554	-0.01919889
-0.02476742	-0.02157089	-0.02013852	-0.02493366	-0.02003994	-0.01926154
-0.0248344	-0.02171165	-0.02019314	-0.0249966	-0.02009354	-0.01932569
-0.0248981	-0.02183547	-0.0202488	-0.0250589	-0.02014836	-0.01938739
-0.02495876	-0.02193661	-0.02030161	-0.02511685	-0.02020232	-0.01945049
-0.02501841	-0.02203139	-0.02035546	-0.02517427	-0.02025538	-0.01951308
-0.02507521	-0.02212417	-0.02040852	-0.02522928	-0.02030961	-0.01957513
-0.02513095	-0.02220477	-0.02046078	-0.02528207	-0.02036317	-0.01963657
-0.02518741	-0.02228456	-0.02051225	-0.02533259	-0.02041603	-0.01969943
-0.02524274	-0.02236033	-0.02056293	-0.02538075	-0.02046817	-0.01975976
-0.02529898	-0.02243847	-0.0206128	-0.02542677	-0.0205196	-0.0198214
-0.02535612	-0.02253535	-0.02066394	-0.02547264	-0.0205721	-0.01988247
-0.02541024	-0.02262105	-0.02071428	-0.0255165	-0.02062385	-0.01994294
-0.02546521	-0.0227023	-0.02076382	-0.02555853	-0.02067484	-0.02000274
-0.02551919	-0.02277933	-0.02081464	-0.02559869	-0.02072505	-0.02006391
-0.02557425	-0.02285599	-0.02086286	-0.02563874	-0.02077656	-0.0201225
-0.02562647	-0.02293044	-0.02091029	-0.02567473	-0.02082546	-0.02018237
-0.02567974	-0.02300289	-0.02095876	-0.02571882	-0.02087565	-0.02024165
-0.02573222	-0.02307332	-0.02100647	-0.02575354	-0.02092711	-0.02030029
-0.02578391	-0.0231417	-0.02105342	-0.02578849	-0.02097595	-0.02035825
-0.02583662	-0.02321008	-0.02109962	-0.02581971	-0.02102607	-0.02041758
-0.02588852	-0.02327661	-0.02114507	-0.02585314	-0.02107357	-0.02047614
-0.0259396	-0.02334126	-0.02119163	-0.02588716	-0.02112235	-0.02053392
-0.02598987	-0.02340402	-0.02123747	-0.02592176	-0.02117241	-0.02059294
-0.0260414	-0.02346693	-0.02128261	-0.025953	-0.02121986	-0.02064928
-0.02609237	-0.02354063	-0.02132707	-0.02598475	-0.0212686	-0.02070681
-0.02614278	-0.02360795	-0.02137087	-0.02601492	-0.02131475	-0.02076366
-0.02619238	-0.02366789	-0.02141584	-0.02604348	-0.02136221	-0.02081981
-0.02624118	-0.0237259	-0.02145811	-0.02607249	-0.02141099	-0.02087524
-0.02629125	-0.02378404	-0.0215016	-0.02610011	-0.02145719	-0.02093198
-0.02634053	-0.02383841	-0.02154425	-0.02612631	-0.02150475	-0.02098611
-0.02638902	-0.02389289	-0.02158609	-0.02614901	-0.02154976	-0.02104151
-0.02643674	-0.02394564	-0.02162713	-0.02617208	-0.02159614	-0.02109608
-0.02648371	-0.02399873	-0.0216674	-0.02619369	-0.02164183	-0.02114978
-0.02653199	-0.02405008	-0.02170901	-0.02621407	-0.02168685	-0.02120469
-0.02657954	-0.02409969	-0.02174989	-0.0262332	-0.02173328	-0.02125687
-0.02662637	-0.02414963	-0.02179009	-0.0262529	-0.02177909	-0.02131021
-0.02667249	-0.02419601	-0.02182964	-0.02626924	-0.02182428	-0.02136469
-0.02671976	-0.02424272	-0.02187038	-0.02628612	-0.02186888	-0.0214164
-0.02676428	-0.02428793	-0.02190845	-0.0263017	-0.02191292	-0.02146922
-0.02680998	-0.02433167	-0.02194778	-0.02631805	-0.02195641	-0.02152132
-0.02685505	-0.02437574	-0.02198451	-0.02633334	-0.02200121	-0.02157269
-0.02689952	-0.02441626	-0.02202256	-0.02634757	-0.02204345	-0.02162333
-0.02694524	-0.02445714	-0.02205991	-0.02636048	-0.02208704	-0.02167529
-0.02698833	-0.02449656	-0.02209657	-0.02637207	-0.02213201	-0.0217265
-0.02703272	-0.02453453	-0.0221326	-0.02638442	-0.02217451	-0.02177695
-0.02707636	-0.02457288	-0.02216984	-0.02639544	-0.02221846	-0.02182664
-0.02711928	-0.02460773	-0.02220445	-0.02640514	-0.02226183	-0.02187557
-0.02716151	-0.02464299	-0.02224035	-0.02641353	-0.02230464	-0.02192581
-0.0272049	-0.02467868	-0.02228383	-0.02656165	-0.02234693	-0.02197529
-0.02724559	-0.02471092	-0.02233389	-0.02660535	-0.02239057	-0.02202401
-0.02728751	-0.02474362	-0.02238306	-0.02682093	-0.0224317	-0.02207197
-0.02732862	-0.02477474	-0.02241846	-0.02690559	-0.02247425	-0.02212101
-0.02736895	-0.02480429	-0.02245289	-0.02704229	-0.02251618	-0.0221693
-0.02740854	-0.0248323	-0.02249678	-0.02712258	-0.02255755	-0.02221686
-0.02744926	-0.02485879	-0.02249926	-0.0270179	-0.02259839	-0.0222637
-0.02748931	-0.02488586	-0.02252378	-0.02699793	-0.02264058	-0.02230982
-0.02752874	-0.02491147	-0.02255288	-0.02698993	-0.02268025	-0.02235706
-0.02756735	-0.02493564	-0.02258294	-0.02698359	-0.02272135	-0.02240362
-0.02760699	-0.0249584	-0.02261219	-0.02697774	-0.02276186	-0.0224495
-0.0276459	-0.02498161	-0.0227425	-0.02749045	-0.02280182	-0.02249656
-0.02768412	-0.02500322	-0.02280353	-0.02769984	-0.02284129	-0.02254091
-0.02772353	-0.02502328	-0.02285203	-0.02780513	-0.02288214	-0.02258646
-0.02776028	-0.02504181	-0.0228655	-0.0277665	-0.02292051	-0.02263325
-0.02779624	-0.02505886	-0.02289962	-0.027784	-0.02296037	-0.0226774
-0.02783329	-0.02507654	-0.02293666	-0.02781433	-0.02299969	-0.02272284
-0.02786966	-0.0250928	-0.02297512	-0.02784538	-0.02303853	-0.02276568
-0.02790541	-0.02510771	-0.02301296	-0.0278778	-0.02307694	-0.02280987
-0.02794033	-0.02512129	-0.02305025	-0.027912	-0.0231168	-0.02285334
-0.02797631	-0.02513542	-0.02308703	-0.02794844	-0.02315427	-0.02289614
-0.02800952	-0.02514624	-0.0231252	-0.02798576	-0.02319124	-0.02293828
-0.02804389	-0.0251577	-0.02316091	-0.02802443	-0.02322958	-0.02298163
-0.02807743	-0.02516776	-0.02319812	-0.02806261	-0.02326729	-0.02302414
-0.0281102	-0.02517649	-0.02323481	-0.02810236	-0.02330441	-0.02306584
-0.02814225	-0.02518392	-0.02327288	-0.02814005	-0.02334102	-0.02310886
-0.02818378	-0.02525012	-0.02330848	-0.02817983	-0.02337899	-0.02315116
-0.02823176	-0.02538682	-0.02334558	-0.0282199	-0.02341451	-0.02319277
-0.02827873	-0.02551296	-0.02338218	-0.02825844	-0.02345153	-0.02323375
-0.02832456	-0.02563393	-0.02341834	-0.02829574	-0.02348804	-0.02327595
-0.02835637	-0.02564387	-0.02345413	-0.0283339	-0.02352411	-0.02331554
-0.02838907	-0.02566724	-0.02348937	-0.02837294	-0.02355982	-0.02335644
-0.02842299	-0.02570215	-0.02352412	-0.02841291	-0.02359497	-0.02339664
-0.02845817	-0.02574186	-0.02355846	-0.02845177	-0.02363147	-0.02343618
-0.02849471	-0.02578094	-0.02359429	-0.02848956	-0.02366548	-0.02347511
-0.02852878	-0.02582153	-0.02362776	-0.02852841	-0.02370097	-0.02351531
-0.02856228	-0.02586368	-0.02366286	-0.02856627	-0.02373595	-0.02355292
-0.02859711	-0.02591163	-0.02369758	-0.02860321	-0.02377049	-0.02359191
-0.02863128	-0.0259579	-0.02373382	-0.02864135	-0.02380467	-0.02363025
-0.02866278	-0.02598364	-0.02376776	-0.02867867	-0.0238383	-0.02366981
-0.02869561	-0.02601723	-0.02380131	-0.02871522	-0.02387329	-0.02370677
-0.02872776	-0.02605351	-0.02383636	-0.02875314	-0.02390581	-0.02374507
-0.02875931	-0.02608888	-0.02387091	-0.02879041	-0.02393986	-0.02378271
-0.02879035	-0.02612342	-0.02390506	-0.02882684	-0.02397342	-0.02381974
-0.02882279	-0.02615901	-0.02393887	-0.02886432	-0.02400841	-0.02385623
-0.02885463	-0.02619389	-0.02397219	-0.02889902	-0.02404101	-0.02389406
-0.02888596	-0.02622813	-0.02400691	-0.02893307	-0.02407313	-0.0239294
-0.02891688	-0.02626363	-0.02403923	-0.02897045	-0.02410668	-0.02396622
-0.02894721	-0.02629839	-0.02407312	-0.02900524	-0.02413784	-0.02400251
-0.02897888	-0.02633247	-0.02410661	-0.02904141	-0.0241706	-0.02403808
-0.02900806	-0.02636595	-0.02413769	-0.02907697	-0.02420297	-0.02407301
-0.02903877	-0.02640075	-0.02417036	-0.02910992	-0.02423479	-0.02410735
-0.02906901	-0.02643302	-0.02420262	-0.02914604	-0.02426613	-0.02414301
-0.0291007	-0.02646676	-0.02423639	-0.02917945	-0.0242971	-0.02417616
-0.02913004	-0.02649997	-0.02426787	-0.02921203	-0.02432961	-0.02421077
-0.02915896	-0.02653248	-0.02429896	-0.02924387	-0.02436166	-0.02424483
-0.02918937	-0.02656436	-0.02433158	-0.02927505	-0.02439129	-0.02428026
-0.0292193	-0.0265957	-0.02436374	-0.02930746	-0.02442248	-0.02431504
-0.02924859	-0.02662841	-0.02439347	-0.0293391	-0.02445324	-0.02434927
-0.02927735	-0.0266605	-0.02442475	-0.02937189	-0.02448551	-0.02438303
-0.02930567	-0.02669206	-0.02445561	-0.02940201	-0.02451548	-0.02441614
-0.0293355	-0.02672317	-0.02448796	-0.02943345	-0.02454506	-0.02444869
-0.02936485	-0.02675367	-0.024518	-0.02946629	-0.02457618	-0.02448076
-0.02939176	-0.02678548	-0.02454765	-0.02949855	-0.02460687	-0.02451426
-0.02942023	-0.02681479	-0.02457884	-0.02953007	-0.02463514	-0.02454719
-0.02944829	-0.02684559	-0.02460958	-0.02956095	-0.024665	-0.02457757
-0.0294758	-0.02687589	-0.0246379	-0.02959129	-0.02469446	-0.02460939
-0.02950469	-0.02690763	-0.0246678	-0.029623	-0.02472547	-0.02464065
-0.02953117	-0.02693698	-0.0246973	-0.02965411	-0.02475421	-0.02467145
-0.02955926	-0.02696588	-0.02472834	-0.02968472	-0.02478262	-0.02470186
-0.02958699	-0.02699626	-0.0247571	-0.02971493	-0.02481262	-0.02473381
-0.02961422	-0.02702612	-0.02478553	-0.0297446	-0.02484225	-0.02476532
-0.0296429	-0.02705557	-0.02481554	-0.02977564	-0.02487136	-0.02479622
-0.02966924	-0.02708472	-0.02484518	-0.02980426	-0.02490006	-0.02482661
-0.02969518	-0.0271134	-0.02487428	-0.0298324	-0.02492846	-0.02485658
-0.02972266	-0.02714356	-0.02490297	-0.02986197	-0.02495641	-0.02488806
-0.02974973	-0.02717322	-0.02493135	-0.02989101	-0.02498585	-0.02491725
-0.02977443	-0.02720041	-0.02495928	-0.02991937	-0.02501298	-0.02494606
-0.02980078	-0.02722914	-0.02498869	-0.02994716	-0.02503975	-0.02497642
-0.02982681	-0.02725743	-0.02501578	-0.02997449	-0.02506808	-0.02500634
-0.02985241	-0.02728515	-0.02504251	-0.03000329	-0.02509601	-0.02503569
-0.02987951	-0.02731421	-0.02507079	-0.03003161	-0.02512341	-0.02506455
-0.02990434	-0.02734085	-0.02509867	-0.0300593	-0.02515039	-0.02509304
-0.02992885	-0.02736906	-0.02512418	-0.03008647	-0.02517706	-0.02512307
-0.02995499	-0.02739689	-0.02515133	-0.03011325	-0.02520328	-0.02515086
-0.0299808	-0.0274242	-0.02517817	-0.03013766	-0.02523101	-0.02517833
-0.03000616	-0.02745292	-0.02520455	-0.03016165	-0.02525645	-0.02520741
-0.03002912	-0.02747928	-0.02523241	-0.03018715	-0.02528154	-0.02523247
-0.0300537	-0.02750521	-0.02525797	-0.03021218	-0.02530823	-0.02526118
-0.03007796	-0.02753058	-0.02528318	-0.0302387	-0.02533455	-0.02529129
-0.03010177	-0.02755733	-0.02530996	-0.03026475	-0.02536039	-0.02531904
-0.03012708	-0.02758168	-0.02533637	-0.03029019	-0.02538585	-0.02534634
-0.03015195	-0.02760764	-0.02536228	-0.03031515	-0.02541106	-0.02537513
-0.03017443	-0.02763326	-0.0253878	-0.03033974	-0.02543589	-0.02540346
-0.03019856	-0.02765841	-0.02541306	-0.03036593	-0.02546228	-0.02543143
-0.0302224	-0.02768502	-0.02543792	-0.03039174	-0.02548829	-0.02545916
-0.03024582	-0.02771117	-0.02546433	-0.03041524	-0.02551197	-0.02548651
-0.03026871	-0.02773488	-0.02548853	-0.03043838	-0.02553733	-0.02551542
-0.03029121	-0.0277602	-0.02551244	-0.03046309	-0.02556244	-0.02554394
-0.03031343	-0.02778516	-0.02553803	-0.03048743	-0.02558716	-0.02557011
-0.03033528	-0.02780964	-0.02556333	-0.03051127	-0.02561137	-0.02559587
-0.03035871	-0.0278356	-0.02558824	-0.03053449	-0.0256352	-0.02562315
-0.03038178	-0.02785927	-0.02561261	-0.03055905	-0.02565878	-0.02565001
-0.03040437	-0.0278826	-0.02563658	-0.03058299	-0.02568198	-0.02567449
-0.03042456	-0.02790755	-0.02566028	-0.03060438	-0.02570675	-0.0257006
-0.03044638	-0.02793216	-0.02568358	-0.03062724	-0.02573116	-0.02572638
-0.0304679	-0.02795633	-0.02570844	-0.03065172	-0.02575325	-0.02575172
-0.030489	-0.02797811	-0.02573291	-0.03067586	-0.02577707	-0.02577854
